no post filtering 
      mass     tolerance(ppm)      formula            mass delta       time elapsed 
   342.11621155        10       O3P1S5N3H37C2    0.00139548319999      0:00:02.634000
   342.11621155        10      O1P1S1N2H150C7    0.00443810557999      0:00:02.634000
   342.11621155        10       O6P2S2N2H32C5       0.00148962556      0:00:02.634000
   342.11621155        10           P3S4N6H37    0.00132596661996      0:00:02.634000
   342.11621155        10          O7N4H18C13    0.00133740417999      0:00:02.634000
   342.11621155        10        O4P1S1N14H19   0.000990824420001      0:00:02.634000
   342.11621155        10       O3P4S1N5H32C3    0.00142010897997      0:00:02.634000
   342.11621155        10       O1P1S2N8H23C8    0.00117374523995      0:00:02.634000
   342.11621155        10           O6S6N1H40    0.00177561344003      0:00:02.634000
   342.11621155        10            O18N2H26    0.00185049392002      0:00:02.634000
   342.11621155        10        O1P2N1H22C19    0.00145080842003      0:00:02.634000
   342.11621155        10           P6N8H32C1        0.0013505924      0:00:02.634000
   342.11621155        10          O4S2H153C5    0.00481823581998      0:00:02.634000
   342.11621155        10         O9P1S3H35C3    0.00186975580004      0:00:02.634000
   342.11621155        10      O1P2S1N3H153C3    0.00474871923996      0:00:02.634000
   342.11621155        10       O6P3S2N3H35C1    0.00180023921996      0:00:02.634000
   342.11621155        10         O4S3N6H26C6       0.00155387548      0:00:02.634000
   342.11621155        10          O1S4H30C14    0.00173679630001      0:00:02.634000
   342.11621155        10         O7P1N5H21C9    0.00164801784001      0:00:02.634000
   342.11621155        10       O1P2S2N9H26C4    0.00148435890003      0:00:02.634000
   342.11621155        10           P5S2H39C7       0.00191364346      0:00:02.634000
   342.11621155        10         O2N11H12C12    0.00133213751997      0:00:02.634000
   342.11621155        10        O1P3N2H25C15    0.00176142207999      0:00:02.634000
   342.11621155        10      O4P1S2N1H156C1       0.00512884948      0:00:02.634000
   342.11621155        10          O12P3H33C2    0.00227451182002      0:00:02.634000
   342.11621155        10        O10S1N3H24C7       0.00202814808      0:00:02.634000
   342.11621155        10       O4P1S3N7H29C2    0.00186448914002      0:00:02.634000
   342.11621155        10      O1P1S4N1H33C10    0.00204740995997      0:00:02.634000
  347.282429439         4          O13P1H48C5   0.000823703019989      0:00:02.447000
  347.282429439         4      O2P1S1N4H171C2        0.0036085241      0:00:02.447000
  347.282429439         4         O7P2S2N4H53   0.000660044080007      0:00:02.447000
  347.282429439         4           O8N6H39C8   0.000507822700001      0:00:02.447000
  347.282429439         4          O5S1H43C16   0.000690743520011      0:00:02.447000
  347.282429439         4      O2P1S2N10H44C3   0.000344163760019      0:00:02.447000
  347.282429439         4       O1P4S2N1H57C6    0.00077344831999      0:00:02.447000
