no post filtering 
      mass     tolerance(ppm)      formula            mass delta       time elapsed 
  376.138284396         9         P1S8N2H49C1    0.00161722133993      0:00:04.745000
  376.138284396         9          O2N23H10C1   0.000497290119995      0:00:04.745000
  376.138284396         9        O1P3N14H23C4   0.000926574679966      0:00:04.745000
  376.138284396         9           P6N5H36C7    0.00135585923999      0:00:04.745000
  376.138284396         9        O7S1N3H153C3    0.00464058184002      0:00:04.745000
  376.138284396         9      O12P1S2N3H35C1    0.00169210182003      0:00:04.745000
  376.138284396         9       O3P2S5N1H44C4        0.0017113637      0:00:04.745000
  376.138284396         9        O4P2N6H153C1    0.00457106525994      0:00:04.745000
  376.138284396         9        O1P2S1H157C9       0.00475398608      0:00:04.745000
  376.138284396         9         O7S2N9H26C4    0.00137622149998      0:00:04.745000
  376.138284396         9         O6P3S2H39C7    0.00180550606001      0:00:04.745000
  376.138284396         9        O4S3N3H30C12    0.00155914231993      0:00:04.745000
  376.138284396         9         P4S4N4H44C2    0.00164184711997      0:00:04.745000
  376.138284396         9        O7P1N2H25C15    0.00165328467995      0:00:04.745000
  376.138284396         9             O5P8H48       0.00198235322      0:00:04.745000
  376.138284396         9      O4P2S1N12H26C2    0.00130670491995      0:00:04.745000
  376.138284396         9       O3P5S1N3H39C5    0.00173598947998      0:00:04.745000
  376.138284396         9      O1P2S2N6H30C10    0.00148962573996      0:00:04.745000
  376.138284396         9          O2N4H274C1    0.00789967551998      0:00:04.745000
  376.138284396         9          O2N4H273C1      -0.99992535662      0:00:04.745000
  376.138284396         9          O2N8H16C18    0.00133740436002      0:00:04.745000
  376.138284396         9          O18P1H33C2    0.00216637442003      0:00:04.745000
  376.138284396         9          O1P4N15H26    0.00123718833999      0:00:04.745000
  376.138284396         9           P7N6H39C3    0.00166647289996      0:00:04.745000
  376.138284396         9         O3P3S5N2H47    0.00202197735996      0:00:04.745000
  376.138284396         9         O1S6N5H38C5       0.00177561362      0:00:04.745000
  376.138284396         9          O13N6H24C5    0.00185049409998      0:00:04.745000
  376.138284396         9       O2S1N10H147C2       0.00463531518      0:00:04.745000
  376.138284396         9         O10S1H28C13    0.00203341491999      0:00:04.745000
  376.138284396         9      O1P3S1N1H160C5    0.00506459973997      0:00:04.745000
  376.138284396         9        O7P1S2N10H29    0.00168683515994      0:00:04.745000
  376.138284396         9       O6P4S2N1H42C3    0.00211611971997      0:00:04.745000
  376.138284396         9       O4P1S3N4H33C8    0.00186975598001      0:00:04.745000
  376.138284396         9        O7P2N3H28C11    0.00196389834002      0:00:04.745000
  376.138284396         9       O3P6S1N4H42C1    0.00204660313995      0:00:04.745000
  376.138284396         9        O2S2N16H20C3    0.00137095483996      0:00:04.745000
  376.138284396         9       O1P3S2N7H33C6    0.00180023939998      0:00:04.745000
  376.138284396         9          O1P1S5H168       0.00535058762      0:00:04.745000
  194.080375587        10       O1P1S2N1H21C4   -0.00015839272001      0:00:00.902000
  194.080375587        10         O1P2S2N2H24   0.000152220940009      0:00:00.902000
  194.080375587        10           O2N4H10C8  -4.39996483692e-10      0:00:00.902000
  194.080375587        10         O2P1N5H13C4   0.000310613220023      0:00:00.902000
  194.080375587        10         O5S1N3H16C2   0.000690743460012      0:00:00.902000
  194.080375587        10           O2P2N6H16   0.000621226879986      0:00:00.902000
  194.080375587        10              N4H137       0.00394983714      0:00:00.902000
  194.080375587        10          S1N10H10C1   0.000685476800015      0:00:00.902000
  194.080375587        10          O3N1H12C10    0.00134267022003      0:00:00.902000
  194.080375587        10           S3N3H20C3    0.00155914151998      0:00:00.902000
  194.080375587        10         O3P1N2H15C6    0.00165328388002      0:00:00.902000
  25.0078250321        16                H1C2   4.00000033096e-11      0:00:00.513000
