no post filtering 
      mass     tolerance(ppm)      formula            mass delta       time elapsed 
  522.537581494         2        O3S2N1H333C5      -0.99988653984      0:00:11.112000
  522.537581494         2        O3S2N5H76C22    0.00137622113994      0:00:11.112000
  522.537581494         2      O3P1S2N21H73C1   0.000846720559935      0:00:11.112000
  522.537581494         2      O2P4S2N12H86C4    0.00127600511996      0:00:11.112000
  522.537581494         2       O1P7S2N3H99C7    0.00170528967988      0:00:11.112000
  522.537581494         2        P1S3N15H77C9       0.00102964138      0:00:11.112000
  522.537581494         2      O8P1S3N1H216C3     0.0049900122799      0:00:11.112000
  522.537581494         2      O13P2S4N1H98C1    0.00204153225991      0:00:11.112000
  522.537581494         2         O5S7N8H94C1    0.00163150957997      0:00:11.112000
  522.537581494         2         O2S8N2H98C9    0.00181443039992      0:00:11.112000
  522.537581494         2       O3P2N14H72C12    0.00112378374001      0:00:11.112000
  522.537581494         2         O11P2H211C6    0.00508415463992      0:00:11.112000
  522.537581494         2        O2P5N5H85C15    0.00155306829993      0:00:11.112000
  522.537581494         2           P12N3H108    0.00188213683998      0:00:11.112000
  522.537581494         2        O17S1N9H80C1    0.00170639006001      0:00:11.112000
  522.537581494         2        P2S1N4H334C3    0.00786897571993      0:00:11.112000
  522.537581494         2        P2S1N4H333C3      -0.99995605642      0:00:11.112000
  522.537581494         2        P2S1N8H76C20    0.00130670455997      0:00:11.112000
  522.537581494         2        O16P3S1H93C4    0.00213567461992      0:00:11.112000
  522.537581494         2        O14S2N3H84C9    0.00188931087996      0:00:11.112000
  522.537581494         2      O5P3S2N4H216C1    0.00492049569993      0:00:11.112000
  522.537581494         2        O3S3N7H207C6    0.00467413195997      0:00:11.112000
  522.537581494         2         S4N1H211C14    0.00485705277993      0:00:11.112000
  522.537581494         2       O8P1S4N7H89C4    0.00172565193998      0:00:11.112000
  522.537581494         2      O5P1S5N1H93C12    0.00190857275993      0:00:11.112000
  522.537581494         2      O1P5S6N2H107C2    0.00199127755991      0:00:11.112000
  522.537581494         2        O6P1N6H202C9    0.00476827431999      0:00:11.112000
  522.537581494         2        O13P5N3H93C2    0.00206615803995      0:00:11.112000
  522.537581494         2       O3P1S1H206C17    0.00495119513994      0:00:11.112000
  522.537581494         2      O11P2S1N6H84C7    0.00181979429999      0:00:11.112000
  522.537581494         2       P2S2N10H207C4    0.00460461537989      0:00:11.112000
  522.537581494         2        O8P2S2H88C15    0.00200271511994      0:00:11.112000
  522.537581494         2      O5P3S3N10H89C2    0.00165613536001      0:00:11.112000
  522.537581494         2      O4P6S3N1H102C5    0.00208541991992      0:00:11.112000
  522.537581494         2        O3S4N13H80C7    0.00140977161993      0:00:11.112000
  522.537581494         2      O2P3S4N4H93C10    0.00183905617996      0:00:11.112000
  522.537581494         2          S5N7H84C15       0.00159269244      0:00:11.112000
  522.537581494         2        O1N12H193C12    0.00445239399994      0:00:11.112000
  522.537581494         2          O9N2H74C23    0.00185049373999      0:00:11.112000
  522.537581494         2        O9P1N18H71C2    0.00132099315999      0:00:11.112000
  522.537581494         2         P3N3H206C15    0.00488167855997      0:00:11.112000
  522.537581494         2         O8P4N9H84C5    0.00175027772002      0:00:11.112000
  522.537581494         2           O7P7H97C8    0.00217956227993      0:00:11.112000
  522.537581494         2     O6P1S1N12H75C10    0.00150391397995      0:00:11.112000
  522.537581494         2      O5P4S1N3H88C13    0.00193319853997      0:00:11.112000
  522.537581494         2      O3P1S2N2H337C1    0.00824910595998      0:00:11.112000
  522.537581494         2      O3P1S2N2H336C1      -0.99957592618      0:00:11.112000
  522.537581494         2      O3P1S2N6H79C18    0.00168683480001      0:00:11.112000
  522.537581494         2        O2P5S2N13H89    0.00158661877992      0:00:11.112000
  522.537581494         2      O1P8S2N4H102C3    0.00201590333995      0:00:11.112000
  522.537581494         2          P1S3H83C26    0.00186975561996      0:00:11.112000
  522.537581494         2        P2S3N16H80C5    0.00134025503985      0:00:11.112000
  522.537581494         2        O11S5N5H92C2    0.00210578217991      0:00:11.112000
  522.537581494         2          O4P4S7H110    0.00237140779996      0:00:11.112000
  522.537581494         2      O2P1S8N3H101C5    0.00212504405999      0:00:11.112000
  522.537581494         2          O4N24H62C5    0.00100511283995      0:00:11.112000
  522.537581494         2           O20H82C10    0.00236358348002      0:00:11.112000
  522.537581494         2        O3P3N15H75C8    0.00143439739986      0:00:11.112000
  522.537581494         2       O11P3N1H214C2    0.00539476829999      0:00:11.112000
  522.537581494         2        O2P6N6H88C11    0.00186368195989      0:00:11.112000
  522.537581494         2       O1S1N18H66C13     0.0011880336599      0:00:11.112000
  522.537581494         2        O9S1N4H205C7    0.00514840456003      0:00:11.112000
  522.537581494         2        P3S1N9H79C16    0.00161731821993      0:00:11.112000
  522.537581494         2        O16P4S1N1H96       0.00244628828      0:00:11.112000
  522.537581494         2      O14P1S2N4H87C5    0.00219992453992      0:00:11.112000
  522.537581494         2      O3P1S3N8H210C2    0.00498474561994      0:00:11.112000
  522.537581494         2       P1S4N2H214C10    0.00516766643989      0:00:11.112000
  522.537581494         2         O8P2S4N8H92    0.00203626559994      0:00:11.112000
  522.537581494         2       O5P2S5N2H96C8    0.00221918642001      0:00:11.112000
  522.537581494         2            S7N15H88    0.00162624291988      0:00:11.112000
  522.537581494         2        O6P2N7H205C5    0.00507888797995      0:00:11.112000
  522.537581494         2         O12S1N16H74    0.00170112339993      0:00:11.112000
  522.537581494         2     O3P2S1N1H209C13     0.0052618087999      0:00:11.112000
  522.537581494         2      O11P3S1N7H87C3    0.00213040795995      0:00:11.112000
  522.537581494         2        O9S2N10H78C8    0.00188404421988      0:00:11.112000
  522.537581494         2         P3S2N11H210    0.00491522903985      0:00:11.112000
  522.537581494         2      O8P3S2N1H91C11    0.00231332878002      0:00:11.112000
  522.537581494         2        O6S3N4H82C16    0.00206696503994      0:00:11.112000
  522.537581494         2      O4P7S3N2H105C1    0.00239603357988      0:00:11.112000
  522.537581494         2      O3P1S4N14H83C3     0.0017203852799      0:00:11.112000
  522.537581494         2       O2P4S4N5H96C6    0.00214966984004      0:00:11.112000
  522.537581494         2        P1S5N8H87C11    0.00190330609996      0:00:11.112000
  522.537581494         2        O5S9N1H104C3    0.00250517429993      0:00:11.112000
  522.537581494         2       O1P1N13H196C8     0.0047630076599      0:00:11.112000
  522.537581494         2        O9P1N3H77C19    0.00216110739996      0:00:11.112000
  522.537581494         2         P4N4H209C11    0.00519229221993      0:00:11.112000
  522.537581494         2        O8P5N10H87C1    0.00206089137987      0:00:11.112000
  522.537581494         2        O7P8N1H100C4    0.00249017594001      0:00:11.112000
  522.537581494         2      O6P2S1N13H78C6    0.00181452763991      0:00:11.112000
  522.537581494         2       O5P5S1N4H91C9    0.00224381219994      0:00:11.112000
  522.537581494         2      O3P2S2N7H82C14    0.00199744845997      0:00:11.112000
  522.537581494         2        O17S3N2H90C3    0.00258005477997      0:00:11.112000
  522.537581494         2        P2S3N1H86C22    0.00218036927993      0:00:11.112000
  522.537581494         2        P3S3N17H83C1    0.00165086869993      0:00:11.112000
  522.537581494         2          O6S4N6H213    0.00536487585987      0:00:11.112000
  522.537581494         2          O3S5H217C8    0.00554779667993      0:00:11.112000
  522.537581494         2         O8P1S6H99C6    0.00259931665994      0:00:11.112000
  522.537581494         2      O2P2S8N4H104C1    0.00243565771984      0:00:11.112000
  522.537581494         2          O4N5H326C5    0.00840749823988      0:00:11.112000
  522.537581494         2          O4N5H325C5       -0.9994175339      0:00:11.112000
  522.537581494         2          O4N9H68C22    0.00184522707991      0:00:11.112000
  522.537581494         2        O4P1N25H65C1    0.00131572650002      0:00:11.112000
  522.537581494         2        O20P1N1H85C6    0.00267419713998      0:00:11.112000
  522.537581494         2          O3P3H81C25    0.00227451163994      0:00:11.112000
  522.537581494         2        O3P4N16H78C4    0.00174501105994      0:00:11.112000
  522.537581494         2         O2P7N7H91C7    0.00217429561997      0:00:11.112000
  522.537581494         2        O1S1N3H72C30    0.00202814789986      0:00:11.112000
  522.537581494         2      O1P1S1N19H69C9    0.00149864731998      0:00:11.112000
  522.537581494         2      O9P1S1N5H208C3    0.00545901821999      0:00:11.112000
  522.537581494         2       P4S1N10H82C12    0.00192793187989      0:00:11.112000
  522.537581494         2      O14P2S2N5H90C1    0.00251053819989      0:00:11.112000
  522.537581494         2        O2P5S3H226C1    0.00572464383993      0:00:11.112000
  522.537581494         2        P2S4N3H217C6    0.00547828009996      0:00:11.112000
  522.537581494         2        O6S5N12H86C1    0.00210051551994      0:00:11.112000
  522.537581494         2       O5P3S5N3H99C4    0.00252980007997      0:00:11.112000
  522.537581494         2         O3S6N6H90C9    0.00228343633989      0:00:11.112000
  522.537581494         2            S7H94C17    0.00246635715996      0:00:11.112000
  522.537581494         2          O15N7H76C9    0.00235831681994      0:00:11.112000
  522.537581494         2        O6P3N8H208C1    0.00538950163991      0:00:11.112000
  522.537581494         2       O4S1N11H199C6    0.00514313789995      0:00:11.112000
  522.537581494         2       O12S1N1H80C17    0.00254123763989      0:00:11.112000
  522.537581494         2      O3P3S1N2H212C9    0.00557242245998      0:00:11.112000
  522.537581494         2       O1S2N5H203C14     0.0053260587199      0:00:11.112000
  522.537581494         2      O9P1S2N11H81C4    0.00219465787995      0:00:11.112000
  522.537581494         2       O8P4S2N2H94C7    0.00262394243987      0:00:11.112000
  522.537581494         2      O6P1S3N5H85C12    0.00237757869991      0:00:11.112000
  522.537581494         2       O2P5S4N6H99C2    0.00246028349989      0:00:11.112000
  522.537581494         2         P2S5N9H90C7    0.00221391975992      0:00:11.112000
  522.537581494         2          S8N2H225C1    0.00576426797988      0:00:11.112000
  522.537581494         2       O1P2N14H199C4    0.00507362131998      0:00:11.112000
  522.537581494         2        O9P2N4H80C15    0.00247172105992      0:00:11.112000
  522.537581494         2          P5N5H212C7    0.00550290587989      0:00:11.112000
  522.537581494         2          O7P9N2H103    0.00280078959986      0:00:11.112000
  522.537581494         2      O6P3S1N14H81C2    0.00212514129998      0:00:11.112000
  522.537581494         2       O5P6S1N5H94C5     0.0025544258599      0:00:11.112000
  522.537581494         2        O4S2N17H72C7    0.00187877756002      0:00:11.112000
  522.537581494         2       O12S2N3H211C1    0.00583914845993      0:00:11.112000
  522.537581494         2      O3P3S2N8H85C10    0.00230806211994      0:00:11.112000
  522.537581494         2       O1S3N11H76C15    0.00206169837998      0:00:11.112000
  522.537581494         2        P3S3N2H89C18    0.00249098293989      0:00:11.112000
  522.537581494         2      O3P1S5N1H220C4     0.0058584103399      0:00:11.112000
  522.537581494         2      O8P2S6N1H102C2     0.0029099303199      0:00:11.112000
  522.537581494         2           S9N8H98C2    0.00249990763996      0:00:11.112000
  522.537581494         2        O4P1N6H329C1    0.00871811189995      0:00:11.112000
  522.537581494         2        O4P1N6H328C1      -0.99910692024      0:00:11.112000
  522.537581494         2       O4P1N10H71C18    0.00215584073999      0:00:11.112000
  522.537581494         2        O20P2N2H88C2    0.00298481079994      0:00:11.112000
  522.537581494         2        O3P4N1H84C21     0.0025851252999      0:00:11.112000
  522.537581494         2          O3P5N17H81     0.0020556247199      0:00:11.112000
  522.537581494         2         O2P8N8H94C3    0.00248490927993      0:00:11.112000
  522.537581494         2        O1P1S1H333C9     0.0089010327199      0:00:11.112000
  522.537581494         2        O1P1S1H332C9      -0.99892399942      0:00:11.112000
  522.537581494         2      O1P1S1N4H75C26    0.00233876155994      0:00:11.112000
  522.537581494         2      O1P2S1N20H72C5    0.00180926097994      0:00:11.112000
  522.537581494         2        P5S1N11H85C8    0.00223854553997      0:00:11.112000
  522.537581494         2        O6P2S2H215C7    0.00595255269991      0:00:11.112000
  522.537581494         2        O12S3N9H84C2       0.00257478812      0:00:11.112000
  522.537581494         2        O11P3S3H97C5    0.00300407267991      0:00:11.112000
  522.537581494         2        O9S4N3H88C10    0.00275770893995      0:00:11.112000
  522.537581494         2        P3S4N4H220C2    0.00578889375993      0:00:11.112000
  522.537581494         2        O5P4S5N4H102    0.00284041373993      0:00:11.112000
  522.537581494         2       O3P1S6N7H93C5    0.00259404999997      0:00:11.112000
  522.537581494         2        P1S7N1H97C13    0.00277697081992      0:00:11.112000
  522.537581494         2         O7N2H201C15    0.00580033131996      0:00:11.112000
  522.537581494         2        O15P1N8H79C5    0.00266893048001      0:00:11.112000
  522.537581494         2            O5P7H224     0.0061293998599      0:00:11.112000
  522.537581494         2     O4P1S1N12H202C2    0.00545375155991      0:00:11.112000
  522.537581494         2     O12P1S1N2H83C13    0.00285185129997      0:00:11.112000
  522.537581494         2      O3P4S1N3H215C5    0.00588303611994      0:00:11.112000
  522.537581494         2     O1P1S2N6H206C10    0.00563667237998      0:00:11.112000
  522.537581494         2        O9P2S2N12H84    0.00250527153992      0:00:11.112000
  522.537581494         2       O8P5S2N3H97C3    0.00293455609994      0:00:11.112000
  522.537581494         2       O6P2S3N6H88C8    0.00268819235998      0:00:11.112000
  522.537581494         2        O3P2S4H92C16    0.00287111317994      0:00:11.112000
  522.537581494         2          O1S5N19H80    0.00209524885986      0:00:11.112000
  522.537581494         2        P3S5N10H93C3    0.00252453341989      0:00:11.112000
  522.537581494         2         O10N14H70C8    0.00235305015997      0:00:11.112000
  522.537581494         2           O18H209C2    0.00631342105999      0:00:11.112000
  522.537581494         2         O1P3N15H202    0.00538423497994      0:00:11.112000
  522.537581494         2        O9P3N5H83C11       0.00278233472      0:00:11.112000
  522.537581494         2          P6N6H215C3    0.00581351953997      0:00:11.112000
  522.537581494         2        O7S1N8H74C16    0.00253597098003      0:00:11.112000
  522.537581494         2          O23P1S1H91    0.00336494103999      0:00:11.112000
  522.537581494         2       O5P7S1N6H97C1    0.00286503951997      0:00:11.112000
  522.537581494         2        O4S2N2H78C24    0.00271889179999      0:00:11.112000
  522.537581494         2      O4P1S2N18H75C3    0.00218939121987      0:00:11.112000
  522.537581494         2       O3P4S2N9H88C6     0.0026186757799      0:00:11.112000
  522.537581494         2        O2P7S2H101C9    0.00304796033993      0:00:11.112000
  522.537581494         2     O1P1S3N12H79C11    0.00237231204005      0:00:11.112000
  522.537581494         2        P4S3N3H92C14    0.00280159659997      0:00:11.112000
  522.537581494         2        O3P2S5N2H223    0.00616902399997      0:00:11.112000
  522.537581494         2         O6S7N5H96C3    0.00297418024002      0:00:11.112000
  522.537581494         2       O4P2N11H74C14    0.00246645439995      0:00:11.112000
  522.537581494         2        O3P5N2H87C17    0.00289573895998      0:00:11.112000
  522.537581494         2         O1P12H110C2    0.00322480749992      0:00:11.112000
  522.537581494         2        O18S1N6H82C3    0.00304906071995      0:00:11.112000
  522.537581494         2      O1P2S1N1H336C5    0.00921164637998      0:00:11.112000
  522.537581494         2      O1P2S1N1H335C5      -0.99861338576      0:00:11.112000
  522.537581494         2      O1P2S1N5H78C22    0.00264937522002      0:00:11.112000
  522.537581494         2      O1P3S1N21H75C1     0.0021198746399      0:00:11.112000
  522.537581494         2        P6S1N12H88C4    0.00254915919993      0:00:11.112000
  522.537581494         2         O7S2N10H205    0.00583388179996      0:00:11.112000
  522.537581494         2         O15S2H86C11     0.0032319815399      0:00:11.112000
  522.537581494         2      O6P3S2N1H218C3    0.00626316635999      0:00:11.112000
  522.537581494         2        O4S3N4H209C8    0.00601680261991      0:00:11.112000
  522.537581494         2     O11P4S3N1H100C1    0.00331468633999      0:00:11.112000
  522.537581494         2       O9P1S4N4H91C6    0.00306832260003      0:00:11.112000
  522.537581494         2       O3P2S6N8H96C1    0.00290466366005      0:00:11.112000
  522.537581494         2        P2S7N2H100C9    0.00308758447989      0:00:11.112000
  522.537581494         2       O7P1N3H204C11    0.00611094497992      0:00:11.112000
  522.537581494         2        O15P2N9H82C1    0.00297954413986      0:00:11.112000
  522.537581494         2          O14P5H95C4        0.0034088287      0:00:11.112000
  522.537581494         2      O12P2S1N3H86C9    0.00316246495993      0:00:11.112000
  522.537581494         2      O3P5S1N4H218C1     0.0061936497799      0:00:11.112000
  522.537581494         2      O1P2S2N7H209C6    0.00594728603994      0:00:11.112000
  522.537581494         2        O7S3N16H78C1    0.00256952145992      0:00:11.112000
  522.537581494         2       O6P3S3N7H91C4    0.00299880602006      0:00:11.112000
  522.537581494         2        O4S4N10H82C9    0.00275244227998      0:00:11.112000
  522.537581494         2      O3P3S4N1H95C12    0.00318172684001      0:00:11.112000
  522.537581494         2            O1S5H344     0.0094976342599      0:00:11.112000
  522.537581494         2            O1S5H343      -0.99832739788      0:00:11.112000
  522.537581494         2        O1S5N4H86C17    0.00293536309994      0:00:11.112000
  522.537581494         2         S11N1H108C4    0.00337357236003      0:00:11.112000
  522.537581494         2         O2N9H195C14    0.00579506465988      0:00:11.112000
  522.537581494         2       O10P1N15H73C4    0.00266366381993      0:00:11.112000
  522.537581494         2         O1P3H208C17    0.00622434921991      0:00:11.112000
  522.537581494         2         O9P4N6H86C7    0.00309294837996      0:00:11.112000
  522.537581494         2      O7P1S1N9H77C12    0.00284658463988      0:00:11.112000
  522.537581494         2        O6P4S1H90C15    0.00327586920002      0:00:11.112000
  522.537581494         2      O4P1S2N3H81C20    0.00302950545995      0:00:11.112000
  522.537581494         2      O3P5S2N10H91C2    0.00292928943998      0:00:11.112000
  522.537581494         2      O2P8S2N1H104C5         0.003358574      0:00:11.112000
  522.537581494         2      O1P2S3N13H82C7     0.0026829256999      0:00:11.112000
  522.537581494         2        P5S3N4H95C10    0.00311221025993      0:00:11.112000
  522.537581494         2        O12S5N2H94C4    0.00344845283996      0:00:11.112000
  522.537581494         2        O1S6N6H217C1    0.00623327391997      0:00:11.112000
  522.537581494         2        O3P1S8H103C7    0.00346771472005      0:00:11.112000
  522.537581494         2          O5N21H64C7    0.00234778349989      0:00:11.112000
  522.537581494         2         O13N7H203C1     0.0063081543999      0:00:11.112000
  522.537581494         2       O4P3N12H77C10    0.00277706805991      0:00:11.112000
  522.537581494         2        O3P6N3H90C13    0.00320635261994      0:00:11.112000
  522.537581494         2       O2S1N15H68C15    0.00253070431995      0:00:11.112000
  522.537581494         2       O10S1N1H207C9    0.00649107521997      0:00:11.112000
  522.537581494         2      O1P3S1N2H339C1    0.00952226003994      0:00:11.112000
  522.537581494         2      O1P3S1N2H338C1       -0.9983027721      0:00:11.112000
  522.537581494         2      O1P3S1N6H81C18    0.00295998887998      0:00:11.112000
  522.537581494         2          P7S1N13H91    0.00285977285989      0:00:11.112000
  522.537581494         2      O15P1S2N1H89C7    0.00354259519997      0:00:11.112000
  522.537581494         2      O4P1S3N5H212C4    0.00632741627999      0:00:11.112000
  522.537581494         2       O9P2S4N5H94C2    0.00337893625988      0:00:11.112000
  522.537581494         2          O2P6S6H112    0.00364456187992      0:00:11.112000
  522.537581494         2        O1S7N12H90C2    0.00296891357993      0:00:11.112000
  522.537581494         2        P3S7N3H103C5    0.00339819813996      0:00:11.112000
  522.537581494         2        O7P2N4H207C7    0.00642155863989      0:00:11.112000
  522.537581494         2          O14P6N1H98    0.00371944235997      0:00:11.112000
  522.537581494         2       O13S1N13H76C2    0.00304379405998      0:00:11.112000
  522.537581494         2      O12P3S1N4H89C5    0.00347307861989      0:00:11.112000
  522.537581494         2       O10S2N7H80C10    0.00322671487993      0:00:11.112000
  522.537581494         2      O1P3S2N8H212C2     0.0062578996999      0:00:11.112000
  522.537581494         2        O7S3N1H84C18    0.00340963569988      0:00:11.112000
  522.537581494         2         O6P4S3N8H94    0.00330941967991      0:00:11.112000
  522.537581494         2      O4P1S4N11H85C5    0.00306305593995      0:00:11.112000
  522.537581494         2       O3P4S4N2H98C8    0.00349234049997      0:00:11.112000
  522.537581494         2      O1P1S5N5H89C13     0.0032459767599      0:00:11.112000
  522.537581494         2         P1S11N2H111    0.00368418601988      0:00:11.112000
  666.221858414         2        O3N24H149C11    0.00259136691989      0:00:36.661000
  666.221858414         2        O11N10H288C5    0.00655173782002      0:00:36.661000
  666.221858414         2        O11N14H30C22  -1.05333400597e-05      0:00:36.661000
  666.221858414         2          O19H169C16    0.00394983755996      0:00:36.661000
  666.221858414         2       O11P1N30H27C1  -0.000540033919947      0:00:36.661000
  666.221858414         2        O27P1N6H47C6    0.00081843672001      0:00:36.661000
  666.221858414         2      O2P3N15H162C14    0.00302065148003      0:00:36.661000
  666.221858414         2       O10P3N1H301C8    0.00698102237993      0:00:36.661000
  666.221858414         2       O10P3N5H43C25   0.000418751219968      0:00:36.661000
  666.221858414         2       O10P4N21H40C4  -0.000110749360147      0:00:36.661000
  666.221858414         2          O1P6N2H433     0.0100122071999      0:00:36.661000
  666.221858414         2          O1P6N2H432      -0.99781282494      0:00:36.661000
  666.221858414         2       O1P6N6H175C17    0.00344993603994      0:00:36.661000
  666.221858414         2        O9P7N12H53C7   0.000318535199995      0:00:36.661000
  666.221858414         2       O8P10N3H66C10   0.000747819759908      0:00:36.661000
  666.221858414         2         S1N14H411C2    0.00933655889992      0:00:36.661000
  666.221858414         2         S1N14H410C2      -0.99848847324      0:00:36.661000
  666.221858414         2        S1N18H153C19    0.00277428773995      0:00:36.661000
  666.221858414         2       O8S1N4H292C13    0.00673465863997      0:00:36.661000
  666.221858414         2        O8S1N8H34C30   0.000172387480006      0:00:36.661000
  666.221858414         2      O8P1S1N24H31C9  -0.000357113100108      0:00:36.661000
  666.221858414         2    O16P1S1N10H170C3    0.00360325779991      0:00:36.661000
  666.221858414         2       O24P1S1H51C14    0.00100135753996      0:00:36.661000
  666.221858414         2     O7P4S1N15H44C12   7.21714599194e-05      0:00:36.661000
  666.221858414         2     O15P4S1N1H183C6    0.00403254235994      0:00:36.661000
  666.221858414         2      O6P7S1N6H57C15   0.000501456019947      0:00:36.661000
  666.221858414         2        O4P14S1N4H80   0.000830524559888      0:00:36.661000
  666.221858414         2        O5S2N2H38C38   0.000355308299959      0:00:36.661000
  666.221858414         2       O5P1S2N14H293    0.00638807887992      0:00:36.661000
  666.221858414         2     O5P1S2N18H35C17  -0.000174192280042      0:00:36.661000
  666.221858414         2    O13P1S2N4H174C11    0.00378617861998      0:00:36.661000
  666.221858414         2     O21P2S2N10H52C1   0.000654777780028      0:00:36.661000
  666.221858414         2      O4P4S2N5H306C3    0.00681736343995      0:00:36.661000
  666.221858414         2      O4P4S2N9H48C20   0.000255092279986      0:00:36.661000
  666.221858414         2      O20P5S2N1H65C4    0.00108406233994      0:00:36.661000
  666.221858414         2        O3P7S2H61C23   0.000684376839899      0:00:36.661000
  666.221858414         2      O3P8S2N16H58C2   0.000154876260012      0:00:36.661000
  666.221858414         2      O2P11S2N7H71C5    0.00058416082004      0:00:36.661000
  666.221858414         2      O2P1S3N8H297C8    0.00657099969999      0:00:36.661000
  666.221858414         2     O2P1S3N12H39C25   8.72853991041e-06      0:00:36.661000
  666.221858414         2      O2P2S3N28H36C4   -0.00052077204009      0:00:36.661000
  666.221858414         2      O18P2S3N4H56C9    0.00083769859998      0:00:36.661000
  666.221858414         2      O1P4S3N3H52C28   0.000438013099938      0:00:36.661000
  666.221858414         2      O1P5S3N19H49C7  -9.14874800628e-05      0:00:36.661000
  666.221858414         2      O9P5S3N5H188C1    0.00386888341995      0:00:36.661000
  666.221858414         2       P8S3N10H62C10   0.000337797079965      0:00:36.661000
  666.221858414         2      O7P2S4N8H179C6    0.00362251967999      0:00:36.661000
  666.221858414         2       O13S5N17H48C1   0.000244755099857      0:00:36.661000
  666.221858414         2     O4P2S5N2H183C14    0.00380544049995      0:00:36.661000
  666.221858414         2      O12P3S5N8H61C4   0.000674039659998      0:00:36.661000
  666.221858414         2       O10S6N11H52C9   0.000427675920037      0:00:36.661000
  666.221858414         2     O1P3S6N12H184C1    0.00345886074001      0:00:36.661000
  666.221858414         2      O9P3S6N2H65C12    0.00085696047995      0:00:36.661000
  666.221858414         2        P6S6N3H197C4    0.00388814529992      0:00:36.661000
  666.221858414         2          O7S7N1H314    0.00717286789995      0:00:36.661000
  666.221858414         2        O7S7N5H56C17   0.000610596739989      0:00:36.661000
  666.221858414         2       O5P7S7N3H79C2   0.000939665279816      0:00:36.661000
  666.221858414         2      O4P1S8N15H57C4   0.000264016979941      0:00:36.661000
  666.221858414         2       O3P4S8N6H70C7   0.000693301539968      0:00:36.661000
  666.221858414         2      O1P1S9N9H61C12   0.000446937799893      0:00:36.661000
  666.221858414         2          P4S9H74C15   0.000876222359921      0:00:36.661000
  666.221858414         2        O6S13N2H78C4    0.00104880599997      0:00:36.661000
  666.221858414         2          O6N36H18C4  -0.000855914239992      0:00:36.661000
  666.221858414         2         O22N12H38C9   0.000502556399965      0:00:36.661000
  666.221858414         2       O5P2N7H292C11       0.00666514206      0:00:36.661000
  666.221858414         2       O5P2N11H34C28   0.000102870899923      0:00:36.661000
  666.221858414         2        O5P3N27H31C7  -0.000426629680078      0:00:36.661000
  666.221858414         2      O13P3N13H170C1    0.00353374121994      0:00:36.661000
  666.221858414         2       O21P3N3H51C12   0.000931840959993      0:00:36.661000
  666.221858414         2        O4P5N2H47C31    0.00053215545995      0:00:36.661000
