with post filtering 
      mass     tolerance(ppm)      formula            mass delta       time elapsed 
  712.185078977        13    O12P1S1N14H33C19   0.000990824180121      0:00:52.231000
  712.185078977        13      O9P1S2N8H37C27    0.00117374500007      0:00:52.231000
  712.185078977        13      O6P1S3N2H41C35    0.00135666582003      0:00:52.231000
  712.185078977        13         O26N2H40C19    0.00185049367997      0:00:52.231000
  712.185078977        13       O7S1N20H24C22   0.000674943859963      0:00:52.231000
  712.185078977        13      O5P6S1N2H50C28    0.00153351298002      0:00:52.231000
  712.185078977        13     O1P1S3N24H29C17    0.00051128491998      0:00:52.231000
  712.185078977        13       O18S1N18H32C9     0.0011880336001      0:00:52.231000
  712.185078977        13        P5S1N8H41C31    0.00121763266009      0:00:52.231000
  712.185078977        13      O15S2N12H36C17    0.00137095441994      0:00:52.231000
  712.185078977        13       O12S3N6H40C25    0.00155387524001      0:00:52.231000
  712.185078977        13          O9S4H44C33    0.00173679606007      0:00:52.231000
  712.185078977        13     O9P1S4N16H41C12    0.00120729547996      0:00:52.231000
  712.185078977        13     O6P1S5N10H45C20    0.00139021630002      0:00:52.231000
  712.185078977        13      O3P1S6N4H49C28    0.00157313711998      0:00:52.231000
  712.185078977        13       O4S4N22H32C15   0.000891415160027      0:00:52.231000
  712.185078977        13       O1S5N16H36C23    0.00107433597998      0:00:52.231000
  712.185078977        13        O9P3N2H39C34       0.00176142184      0:00:52.231000
  712.185078977        13          P4S3H48C37    0.00178068372009      0:00:52.231000
  712.185078977        13        O6S7N2H52C26    0.00195326736002      0:00:52.231000
  712.185078977        13       O4P3N24H27C16   0.000916040940069      0:00:52.231000
  712.185078977        13     O1P3S1N18H31C24    0.00109896176002      0:00:52.231000
  712.185078977        13        O1S7N24H40C8    0.00110788645998      0:00:52.231000
  712.185078977        13       O15P2N6H38C24    0.00195863125998      0:00:52.231000
  712.185078977        13       O12P2S1H42C32    0.00214155207993      0:00:52.231000
  712.185078977        13    O12P3S1N16H39C11    0.00161205150005      0:00:52.231000
  712.185078977        13      O10P1N12H29C27    0.00164275094005      0:00:52.231000
  712.185078977        13     O7P2S1N22H30C14       0.00129617118      0:00:52.231000
  712.185078977        13      O21P1N10H37C14    0.00215584068008      0:00:52.231000
  712.185078977        13          O3P6H46C36    0.00218543973995      0:00:52.231000
  712.185078977        13     O18P1S1N4H41C22    0.00233876150003      0:00:52.231000
  712.185078977        13          P3S7H59C28    0.00237728525997      0:00:52.231000
  712.185078977        13        O16N16H28C17    0.00183996036003      0:00:52.231000
  712.185078977        13      O13S1N10H32C25     0.0020228811801      0:00:52.231000
  712.185078977        13       O10S2N4H36C33    0.00220580200005      0:00:52.231000
  712.185078977        13    O10P1S2N20H33C12    0.00167630142005      0:00:52.231000
  712.185078977        13     O7P1S3N14H37C20       0.00185922224      0:00:52.231000
  712.185078977        13      O4P1S4N8H41C28    0.00204214306007      0:00:52.231000
  712.185078977        13      O1P1S5N2H45C36    0.00222506388002      0:00:52.231000
  702.361527201         4          O6P5H67C32    0.00104524498011      0:00:46.624000
  702.361527201         4       O2S2N22H46C21   2.30169200677e-05      0:00:46.624000
  702.361527201         4        O1P4N6H58C35    0.00072936466006      0:00:46.624000
  702.361527201         4        O4S5N2H66C32    0.00108486911995      0:00:46.624000
  702.361527201         4       O7P3N10H57C25    0.00092657408004      0:00:46.624000
  702.361527201         4      O4P3S1N4H61C33    0.00110949489999      0:00:46.624000
  702.361527201         4          O2P1H51C49       0.00114019434      0:00:46.624000
  702.361527201         4       O2P2N16H48C28   0.000610693760109      0:00:46.624000
  702.361527201         4      O7P2S2N2H64C31    0.00148962514004      0:00:46.624000
  702.361527201         4          O8N4H50C39    0.00133740376009      0:00:46.624000
  702.361527201         4       O8P1N20H47C18   0.000807903180089      0:00:46.624000
  702.361527201         4     O5P1S1N14H51C26   0.000990824000155      0:00:46.624000
  702.361527201         4      O2P1S2N8H55C34    0.00117374482011      0:00:46.624000
  702.361527201         4         S1N20H42C29   0.000674943679996      0:00:46.624000
  702.361527201         4      O11S1N18H50C16    0.00118803342002      0:00:46.624000
  702.361527201         4       O8S2N12H54C24    0.00137095423997      0:00:46.624000
  702.361527201         4        O5S3N6H58C32    0.00155387506004      0:00:46.624000
  702.361527201         4          O2S4H62C40    0.00173679588011      0:00:46.624000
  702.361527201         4        O1P5S2H71C33     0.0019136430401      0:00:46.624000
  702.361527201         4        O2P3N2H57C41    0.00176142166004      0:00:46.624000
  702.361527201         4        O8P2N6H56C31    0.00195863108002      0:00:46.624000
  702.361527201         4        O5P2S1H60C39    0.00214155190008      0:00:46.624000
  702.361527201         4       O3P1N12H47C34    0.00164275076008      0:00:46.624000
  702.361527201         4        P1S1N6H51C42    0.00182567158004      0:00:46.624000
  702.361527201         4       P2S1N22H48C21    0.00129617100004      0:00:46.624000
  702.361527201         4     O11P1S1N4H59C29    0.00233876132006      0:00:46.624000
  702.361527201         4         O9N16H46C24    0.00183996018006      0:00:46.624000
  702.361527201         4       O6S1N10H50C32    0.00202288100013      0:00:46.624000
  702.361527201         4        O3S2N4H54C40    0.00220580182008      0:00:46.624000
  702.361527201         4     O3P1S2N20H51C19    0.00167630123997      0:00:46.624000
  702.361527201         4       P1S3N14H55C27    0.00185922206015      0:00:46.624000
  702.361527201         4        O2P5N4H63C33    0.00238264898007      0:00:46.624000
  702.361527201         4       O3S4N12H58C25    0.00223935230008      0:00:46.624000
  702.361527201         4          S5N6H62C33    0.00242227312003      0:00:46.624000
  702.361527201         4      O5P4S1N2H66C31    0.00276277922012      0:00:46.624000
  702.361527201         4       O3P3N14H53C26    0.00226397808001      0:00:46.624000
  702.361527201         4        P3S1N8H57C34    0.00244689890008      0:00:46.624000
  925.503499991         0          O2N7H63C61   0.000824314700026      0:02:25.675000
  925.503499991         0       O2P1N23H60C40   0.000294814120025      0:02:25.675000
  925.503499991         0     O12P2S2N3H85C40       0.00148962582      0:02:25.675000
  925.503499991         0         O13N5H71C48    0.00133740444005      0:02:25.675000
  925.503499991         0      O13P1N21H68C27   0.000807903859936      0:02:25.675000
  925.503499991         0    O10P1S1N15H72C35   0.000990824680002      0:02:25.675000
  925.503499991         0      O7P1S2N9H76C43    0.00117374549995      0:02:25.675000
  925.503499991         0      O4P1S3N3H80C51    0.00135666632002      0:02:25.675000
  925.503499991         0       O5S1N21H63C38   0.000674944359957      0:02:25.675000
  925.503499991         0      O3P6S1N3H89C44    0.00153351348001      0:02:25.675000
  925.503499991         0       O2S2N15H67C46   0.000857865180024      0:02:25.675000
  925.503499991         0      O13S2N13H75C33    0.00137095491993      0:02:25.675000
  925.503499991         0       O10S3N7H79C41       0.00155387574      0:02:25.675000
  925.503499991         0        O7S4N1H83C49    0.00173679655995      0:02:25.675000
  925.503499991         0     O4P1S5N11H84C36     0.0013902167999      0:02:25.675000
  925.503499991         0      O1P1S6N5H88C44    0.00157313761997      0:02:25.675000
