no post filtering 
      mass     tolerance(ppm)      formula            mass delta       time elapsed 
  666.221858414         2          O34S1H54C3  -0.000138837040026      0:02:57.056000
  666.221858414         2        O1S2N36H22C5   1.24838200009e-05      0:02:57.056000
  666.221858414         2     O1P3S3N19H170C2  -0.000785622540093      0:02:57.056000
  666.221858414         2      O17P3S3N8H57C3  -0.000194358399995      0:02:57.056000
  666.221858414         2        P6S5N16H60C3  -0.000249879760077      0:02:57.056000
  666.221858414         2         S11N4H66C16  -0.000332681800046      0:02:57.056000
  666.221858414         2       O9P2N11H292C1   -0.00138034858014      0:02:57.056000
  666.221858414         2         O25P2H179C2  -0.000789084440044      0:02:57.056000
  666.221858414         2       P1S1N1H418C14   -0.00208877224009      0:02:57.056000
  666.221858414         2      O8P2S1N25H34C5  -4.64994400318e-05      0:02:57.056000
  666.221858414         2     O15P1S2N4H47C19  -0.000163658960105      0:02:57.056000
  666.221858414         2      O8P5S2N8H182C2  -0.000844605800012      0:02:57.056000
  666.221858414         2       O7P8S4N5H72C3  -0.000308863019995      0:02:57.056000
  666.221858414         2       O1S7N17H175C1  -0.000810248320136      0:02:57.056000
  666.221858414         2        O17S7N6H62C2  -0.000218984180037      0:02:57.056000
  666.221858414         2        P3S9N14H65C2  -0.000274505540119      0:02:57.056000
  666.221858414         2         O6N21H24C21  -1.58000000283e-05      0:02:57.056000
  666.221858414         2       O15P4N14H46C5  -0.000105482700064      0:02:57.056000
  666.221858414         2     O6P3S1N4H172C18  -0.000813906360008      0:02:57.056000
  666.221858414         2      O5P6S3N1H62C19  -0.000278163579992      0:02:57.056000
  666.221858414         2      O8P2S6N6H187C1  -0.000869231580054      0:02:57.056000
  666.221858414         2       O7P5S8N3H77C2  -0.000333488800152      0:02:57.056000
  666.221858414         2         S13N12H70C1  -0.000299131320162      0:02:57.056000
  666.221858414         2         O4P1H162C34  -0.000783206920005      0:02:57.056000
  666.221858414         2      O5P9S1N11H61C5  -0.000219987320065      0:02:57.056000
  666.221858414         2     O15P1S4N12H51C4  -0.000130108480107      0:02:57.056000
  666.221858414         2       O6S5N2H177C17  -0.000838532140051      0:02:57.056000
  666.221858414         2      O7P2S12N1H82C1  -0.000358114580081      0:02:57.056000
  666.221858414         2        O3P7N7H51C21  -0.000189287880062      0:02:57.056000
  666.221858414         2         O12P11H73C5  -0.000278970580098      0:02:57.056000
  666.221858414         2       O7S1N15H286C2   -0.00131609866003      0:02:57.056000
  666.221858414         2       O23S1N4H173C3  -0.000724834520042      0:02:57.056000
  666.221858414         2        O6S2N29H28C6   1.77504799694e-05      0:02:57.056000
  666.221858414         2     O6P3S3N12H176C3  -0.000780355880011      0:02:57.056000
  666.221858414         2      O22P3S3N1H63C4  -0.000189091740026      0:02:57.056000
  666.221858414         2       O5P6S5N9H66C4  -0.000244613099994      0:02:57.056000
  666.221858414         2       O14P2N4H298C2   -0.00137508192006      0:02:57.056000
  666.221858414         2     O13P2S1N18H40C6  -4.12327800632e-05      0:02:57.056000
  666.221858414         2     O4P1S2N8H166C19  -0.000749656440121      0:02:57.056000
  666.221858414         2     O13P5S2N1H188C3  -0.000839339140043      0:02:57.056000
  666.221858414         2      O3P4S4N5H56C20  -0.000213913659991      0:02:57.056000
  666.221858414         2       O6S7N10H181C2  -0.000804981660053      0:02:57.056000
  666.221858414         2       O5P3S9N7H71C3  -0.000269238880037      0:02:57.056000
  666.221858414         2        O11N14H30C22  -1.05333400597e-05      0:02:57.056000
  666.221858414         2       O4P4N18H165C5   -0.00069148018008      0:02:57.056000
  666.221858414         2        O20P4N7H52C6  -0.000100216039982      0:02:57.056000
  666.221858414         2      O4P7S1N1H313C2   -0.00148958653995      0:02:57.056000
  666.221858414         2      O3P7S2N15H55C6  -0.000155737400064      0:02:57.056000
  666.221858414         2      O1P2S3N1H46C36  -0.000183214220101      0:02:57.056000
  666.221858414         2      O3P1S8N3H61C19  -0.000238539440033      0:02:57.056000
  666.221858414         2        O5S13N5H76C2   -0.00029386466008      0:02:57.056000
  666.221858414         2     O1P5S1N11H45C22  -0.000125037960061      0:02:57.056000
  666.221858414         2      O10P9S1N4H67C6  -0.000214720660097      0:02:57.056000
  666.221858414         2        O5P1S3N2H428   -0.00204995510012      0:02:57.056000
  666.221858414         2     O4P1S4N16H170C4  -0.000716105960123      0:02:57.056000
  666.221858414         2      O20P1S4N5H57C5  -0.000124841820025      0:02:57.056000
  666.221858414         2      O3P4S6N13H60C5  -0.000180363180107      0:02:57.056000
  666.221858414         2          O8P7H57C22  -0.000184021220093      0:02:57.056000
  666.221858414         2       O1P11N4H192C5  -0.000864968060114      0:02:57.056000
  666.221858414         2       O12S1N8H292C3   -0.00131083200006      0:02:57.056000
  666.221858414         2       O11S2N22H34C7    2.3017139938e-05      0:02:57.056000
  666.221858414         2        P14S2N1H82C6  -0.000329225279984      0:02:57.056000
  666.221858414         2     O11P3S3N5H182C4  -0.000775089220042      0:02:57.056000
  666.221858414         2      O1P2S5N9H50C21  -0.000149663740103      0:02:57.056000
  666.221858414         2      O10P6S5N2H72C5  -0.000239346440026      0:02:57.056000
  666.221858414         2     O3P1S10N11H65C4  -0.000204988960149      0:02:57.056000
  666.221858414         2        O3P2N8H417C2   -0.00196107940008      0:02:57.056000
  666.221858414         2     O2P2S1N22H159C6  -0.000627230260079      0:02:57.056000
  666.221858414         2     O18P2S1N11H46C7  -3.59661200946e-05      0:02:57.056000
  666.221858414         2     O9P1S2N1H172C20  -0.000744389780039      0:02:57.056000
  666.221858414         2      O2P5S2N5H307C3   -0.00142533662006      0:02:57.056000
  666.221858414         2      O1P5S3N19H49C7  -9.14874800628e-05      0:02:57.056000
  666.221858414         2      O1P8S4N2H197C4  -0.000889593840043      0:02:57.056000
  666.221858414         2       O11S7N3H187C3  -0.000799715000085      0:02:57.056000
  666.221858414         2        O10P3S9H77C4  -0.000263972220068      0:02:57.056000
  666.221858414         2          N18H149C22  -0.000596530820076      0:02:57.056000
  666.221858414         2         O16N7H36C23  -5.26668009115e-06      0:02:57.056000
  666.221858414         2       O9P4N11H171C6  -0.000686213520112      0:02:57.056000
  666.221858414         2          O25P4H58C7  -9.49493800135e-05      0:02:57.056000
  666.221858414         2       P3S1N1H297C19   -0.00139463718006      0:02:57.056000
  666.221858414         2       O8P7S2N8H61C7  -0.000150470739982      0:02:57.056000
  666.221858414         2      O2P2S6N3H312C2    -0.0014499624001      0:02:57.056000
  666.221858414         2      O1P2S7N17H54C6  -0.000116113260106      0:02:57.056000
  666.221858414         2        O1P5S8H202C3  -0.000914219620086      0:02:57.056000
  666.221858414         2      O6P5S1N4H51C23  -0.000119771300092      0:02:57.056000
  666.221858414         2      O9P1S4N9H176C5  -0.000710839300041      0:02:57.056000
  666.221858414         2       O8P4S6N6H66C6  -0.000175096520024      0:02:57.056000
  666.221858414         2          O4P3H41C39  -8.90718600886e-05      0:02:57.056000
  666.221858414         2       O1S1N12H411C3   -0.00189682948007      0:02:57.056000
  666.221858414         2       O17S1N1H298C4   -0.00130556534009      0:02:57.056000
  666.221858414         2         S2N26H153C7  -0.000562980340078      0:02:57.056000
  666.221858414         2       O16S2N15H40C8   2.82837999066e-05      0:02:57.056000
  666.221858414         2        P3S3N9H301C4   -0.00136108670006      0:02:57.056000
  666.221858414         2      O6P2S5N2H56C22  -0.000144397080021      0:02:57.056000
  666.221858414         2      O8P1S10N4H71C5  -0.000199722300067      0:02:57.056000
  666.221858414         2        O8P2N1H423C3   -0.00195581274011      0:02:57.056000
  666.221858414         2     O7P2S1N15H165C7  -0.000621963599997      0:02:57.056000
  666.221858414         2      O23P2S1N4H52C8  -3.06994600123e-05      0:02:57.056000
  666.221858414         2      O6P5S3N12H55C8  -8.62208200942e-05      0:02:57.056000
  666.221858414         2          S7N7H306C3   -0.00138571247999      0:02:57.056000
  666.221858414         2        O5N11H155C23  -0.000591264159993      0:02:57.056000
  666.221858414         2           O21H42C24   -2.0008883439e-11      0:02:57.056000
  666.221858414         2       O14P4N4H177C7   -0.00068094686003      0:02:57.056000
  666.221858414         2      O4P3S2N8H45C24  -5.55213800908e-05      0:02:57.056000
  666.221858414         2      O13P7S2N1H67C8  -0.000145204080013      0:02:57.056000
  666.221858414         2      O6P2S7N10H60C7  -0.000110846600137      0:02:57.056000
  666.221858414         2       O4P6N18H44C10   2.65487994966e-06      0:02:57.056000
  666.221858414         2      O2P1S1N4H35C40  -2.48219400873e-05      0:02:57.056000
  666.221858414         2      O4P9S1N1H192C7   -0.00079545148003      0:02:57.056000
  666.221858414         2     O14P1S4N2H182C6  -0.000705572640072      0:02:57.056000
  666.221858414         2        O4S6N6H50C23  -8.01471601335e-05      0:02:57.056000
  666.221858414         2        O6S1N5H417C4   -0.00189156281999      0:02:57.056000
  666.221858414         2       O5S2N19H159C8  -0.000557713680109      0:02:57.056000
  666.221858414         2        O21S2N8H46C9   3.35504599889e-05      0:02:57.056000
  666.221858414         2      O5P3S3N2H307C5   -0.00135582004009      0:02:57.056000
  666.221858414         2      O4P3S4N16H49C9   -2.1970900093e-05      0:02:57.056000
